company,column,source,is_real
Techcombank,labour_controversy_12mo,calibrated,no
Techcombank,litigation_actions_12mo,calibrated,no
Techcombank,pb_ratio,calibrated,no
Techcombank,pe_ratio,calibrated,no
Techcombank,renewable_pct,calibrated,no
Techcombank,renewable_pct_trend,calibrated,no
Techcombank,rev_growth_yoy,calibrated,no
Techcombank,revenue_usd_b,calibrated,no
Techcombank,say_do_confidence,calibrated,no
Techcombank,say_do_gap,calibrated,no
Techcombank,sector,calibrated,no
Techcombank,sentiment_score,calibrated,no
Techcombank,sentiment_trend,calibrated,no
Techcombank,stated_commitments,calibrated,no
Techcombank,ticker,calibrated,no
Gemadept,ai_earnings_mentions,calibrated,no
Gemadept,ai_job_pct,calibrated,no
Gemadept,ai_patent_count,calibrated,no
Gemadept,board_independence_pct,calibrated,no
Gemadept,board_independence_pct_trend,calibrated,no
Gemadept,claim_articles_12mo,calibrated,no
Gemadept,claim_share,calibrated,no
Gemadept,claims_source,calibrated,no
Gemadept,company,calibrated,no
Gemadept,company_stage,calibrated,no
Gemadept,controversy_flags_12mo,calibrated,no
Gemadept,controversy_flags_e,calibrated,no
Gemadept,controversy_flags_g,calibrated,no
Gemadept,controversy_flags_s,calibrated,no
Gemadept,controversy_intensity_e,calibrated,no
Gemadept,controversy_intensity_g,calibrated,no
Gemadept,controversy_intensity_s,calibrated,no
Gemadept,country,calibrated,no
Gemadept,data_source,calibrated,no
Gemadept,diversity_women_pct,calibrated,no
Gemadept,diversity_women_pct_trend,calibrated,no
Gemadept,emissions_intensity,calibrated,no
Gemadept,emissions_intensity_trend,calibrated,no
Gemadept,employee_sentiment_trend,calibrated,no
Gemadept,env_fines_12mo,calibrated,no
Gemadept,esg_cagr_5yr,calibrated,no
Gemadept,esg_e_cagr,calibrated,no
Gemadept,esg_e_today,calibrated,no
Gemadept,esg_g_cagr,calibrated,no
Gemadept,esg_g_today,calibrated,no
Gemadept,esg_s_cagr,calibrated,no
Gemadept,esg_s_today,calibrated,no
Gemadept,esg_score_5yr_ago,calibrated,no
Gemadept,esg_score_today,calibrated,no
Gemadept,exec_turnover_12mo,calibrated,no
Gemadept,green_capex_pct,calibrated,no
Gemadept,green_capex_pct_trend,calibrated,no
Gemadept,hires_6mo,calibrated,no
Gemadept,hires_growth,calibrated,no
Gemadept,hires_per_m_rev,calibrated,no
Gemadept,hires_prev_6mo,calibrated,no
Gemadept,insider_sell_ratio,calibrated,no
Gemadept,labour_controversy_12mo,calibrated,no
Gemadept,litigation_actions_12mo,calibrated,no
Gemadept,pb_ratio,calibrated,no
Gemadept,pe_ratio,calibrated,no
Gemadept,renewable_pct,calibrated,no
Gemadept,renewable_pct_trend,calibrated,no
Gemadept,rev_growth_yoy,calibrated,no
Gemadept,revenue_usd_b,calibrated,no
Gemadept,say_do_confidence,calibrated,no
Gemadept,say_do_gap,calibrated,no
Gemadept,sector,calibrated,no
Gemadept,sentiment_score,calibrated,no
Gemadept,sentiment_trend,calibrated,no
Gemadept,stated_commitments,calibrated,no
Gemadept,ticker,calibrated,no
Siloam Hospitals,ai_earnings_mentions,calibrated,no
Siloam Hospitals,ai_job_pct,calibrated,no
Siloam Hospitals,ai_patent_count,calibrated,no
Siloam Hospitals,board_independence_pct,calibrated,no
Siloam Hospitals,board_independence_pct_trend,calibrated,no
Siloam Hospitals,claim_articles_12mo,calibrated,no
Siloam Hospitals,claim_share,calibrated,no
Siloam Hospitals,claims_source,calibrated,no
Siloam Hospitals,company,calibrated,no
Siloam Hospitals,company_stage,calibrated,no
Siloam Hospitals,controversy_flags_12mo,calibrated,no
Siloam Hospitals,controversy_flags_e,calibrated,no
Siloam Hospitals,controversy_flags_g,calibrated,no
Siloam Hospitals,controversy_flags_s,calibrated,no
Siloam Hospitals,controversy_intensity_e,calibrated,no
Siloam Hospitals,controversy_intensity_g,calibrated,no
Siloam Hospitals,controversy_intensity_s,calibrated,no
Siloam Hospitals,country,calibrated,no
Siloam Hospitals,data_source,calibrated,no
Siloam Hospitals,diversity_women_pct,calibrated,no
Siloam Hospitals,diversity_women_pct_trend,calibrated,no
Siloam Hospitals,emissions_intensity,calibrated,no
Siloam Hospitals,emissions_intensity_trend,calibrated,no
Siloam Hospitals,employee_sentiment_trend,calibrated,no
Siloam Hospitals,env_fines_12mo,calibrated,no
Siloam Hospitals,esg_cagr_5yr,calibrated,no
Siloam Hospitals,esg_e_cagr,calibrated,no
Siloam Hospitals,esg_e_today,calibrated,no
Siloam Hospitals,esg_g_cagr,calibrated,no
Siloam Hospitals,esg_g_today,calibrated,no
Siloam Hospitals,esg_s_cagr,calibrated,no
Siloam Hospitals,esg_s_today,calibrated,no
Siloam Hospitals,esg_score_5yr_ago,calibrated,no
Siloam Hospitals,esg_score_today,calibrated,no
Siloam Hospitals,exec_turnover_12mo,calibrated,no
Siloam Hospitals,green_capex_pct,calibrated,no
Siloam Hospitals,green_capex_pct_trend,calibrated,no
Siloam Hospitals,hires_6mo,calibrated,no
Siloam Hospitals,hires_growth,calibrated,no
Siloam Hospitals,hires_per_m_rev,calibrated,no
Siloam Hospitals,hires_prev_6mo,calibrated,no
Siloam Hospitals,insider_sell_ratio,calibrated,no
Siloam Hospitals,labour_controversy_12mo,calibrated,no
Siloam Hospitals,litigation_actions_12mo,calibrated,no
Siloam Hospitals,pb_ratio,calibrated,no
Siloam Hospitals,pe_ratio,calibrated,no
Siloam Hospitals,renewable_pct,calibrated,no
Siloam Hospitals,renewable_pct_trend,calibrated,no
Siloam Hospitals,rev_growth_yoy,calibrated,no
Siloam Hospitals,revenue_usd_b,calibrated,no
Siloam Hospitals,say_do_confidence,calibrated,no
Siloam Hospitals,say_do_gap,calibrated,no
Siloam Hospitals,sector,calibrated,no
Siloam Hospitals,sentiment_score,calibrated,no
Siloam Hospitals,sentiment_trend,calibrated,no
Siloam Hospitals,stated_commitments,calibrated,no
Siloam Hospitals,ticker,calibrated,no
IHH Healthcare,ai_earnings_mentions,calibrated,no
IHH Healthcare,ai_job_pct,calibrated,no
IHH Healthcare,ai_patent_count,calibrated,no
IHH Healthcare,board_independence_pct,calibrated,no
IHH Healthcare,board_independence_pct_trend,calibrated,no
IHH Healthcare,claim_articles_12mo,calibrated,no
IHH Healthcare,claim_share,calibrated,no
IHH Healthcare,claims_source,calibrated,no
IHH Healthcare,company,calibrated,no
IHH Healthcare,company_stage,calibrated,no
IHH Healthcare,controversy_flags_12mo,calibrated,no
IHH Healthcare,controversy_flags_e,calibrated,no
IHH Healthcare,controversy_flags_g,calibrated,no
IHH Healthcare,controversy_flags_s,calibrated,no
IHH Healthcare,controversy_intensity_e,calibrated,no
IHH Healthcare,controversy_intensity_g,calibrated,no
IHH Healthcare,controversy_intensity_s,calibrated,no
IHH Healthcare,country,calibrated,no
IHH Healthcare,data_source,calibrated,no
IHH Healthcare,diversity_women_pct,calibrated,no
IHH Healthcare,diversity_women_pct_trend,calibrated,no
IHH Healthcare,emissions_intensity,calibrated,no
IHH Healthcare,emissions_intensity_trend,calibrated,no
IHH Healthcare,employee_sentiment_trend,calibrated,no
IHH Healthcare,env_fines_12mo,calibrated,no
IHH Healthcare,esg_cagr_5yr,calibrated,no
IHH Healthcare,esg_e_cagr,calibrated,no
IHH Healthcare,esg_e_today,calibrated,no
IHH Healthcare,esg_g_cagr,calibrated,no
IHH Healthcare,esg_g_today,calibrated,no
IHH Healthcare,esg_s_cagr,calibrated,no
IHH Healthcare,esg_s_today,calibrated,no
IHH Healthcare,esg_score_5yr_ago,calibrated,no
IHH Healthcare,esg_score_today,calibrated,no
IHH Healthcare,exec_turnover_12mo,calibrated,no
IHH Healthcare,green_capex_pct,calibrated,no
IHH Healthcare,green_capex_pct_trend,calibrated,no
IHH Healthcare,hires_6mo,calibrated,no
IHH Healthcare,hires_growth,calibrated,no
IHH Healthcare,hires_per_m_rev,calibrated,no
IHH Healthcare,hires_prev_6mo,calibrated,no
IHH Healthcare,insider_sell_ratio,calibrated,no
IHH Healthcare,labour_controversy_12mo,calibrated,no
IHH Healthcare,litigation_actions_12mo,calibrated,no
IHH Healthcare,pb_ratio,calibrated,no
IHH Healthcare,pe_ratio,calibrated,no
IHH Healthcare,renewable_pct,calibrated,no
IHH Healthcare,renewable_pct_trend,calibrated,no
IHH Healthcare,rev_growth_yoy,calibrated,no
IHH Healthcare,revenue_usd_b,calibrated,no
IHH Healthcare,say_do_confidence,calibrated,no
IHH Healthcare,say_do_gap,calibrated,no
IHH Healthcare,sector,calibrated,no
IHH Healthcare,sentiment_score,calibrated,no
IHH Healthcare,sentiment_trend,calibrated,no
IHH Healthcare,stated_commitments,calibrated,no
IHH Healthcare,ticker,calibrated,no
Bangkok Dusit Medical,ai_earnings_mentions,calibrated,no
Bangkok Dusit Medical,ai_job_pct,calibrated,no
Bangkok Dusit Medical,ai_patent_count,calibrated,no
Bangkok Dusit Medical,board_independence_pct,calibrated,no
Bangkok Dusit Medical,board_independence_pct_trend,calibrated,no
Bangkok Dusit Medical,claim_articles_12mo,calibrated,no
Bangkok Dusit Medical,claim_share,calibrated,no
Bangkok Dusit Medical,claims_source,calibrated,no
Bangkok Dusit Medical,company,calibrated,no
Bangkok Dusit Medical,company_stage,calibrated,no
Bangkok Dusit Medical,controversy_flags_12mo,calibrated,no
Bangkok Dusit Medical,controversy_flags_e,calibrated,no
Bangkok Dusit Medical,controversy_flags_g,calibrated,no
Bangkok Dusit Medical,controversy_flags_s,calibrated,no
Bangkok Dusit Medical,controversy_intensity_e,calibrated,no
Bangkok Dusit Medical,controversy_intensity_g,calibrated,no
Bangkok Dusit Medical,controversy_intensity_s,calibrated,no
Bangkok Dusit Medical,country,calibrated,no
Bangkok Dusit Medical,data_source,calibrated,no
Bangkok Dusit Medical,diversity_women_pct,calibrated,no
Bangkok Dusit Medical,diversity_women_pct_trend,calibrated,no
Bangkok Dusit Medical,emissions_intensity,calibrated,no
Bangkok Dusit Medical,emissions_intensity_trend,calibrated,no
Bangkok Dusit Medical,employee_sentiment_trend,calibrated,no
Bangkok Dusit Medical,env_fines_12mo,calibrated,no
Bangkok Dusit Medical,esg_cagr_5yr,calibrated,no
Bangkok Dusit Medical,esg_e_cagr,calibrated,no
Bangkok Dusit Medical,esg_e_today,calibrated,no
Bangkok Dusit Medical,esg_g_cagr,calibrated,no
Bangkok Dusit Medical,esg_g_today,calibrated,no
Bangkok Dusit Medical,esg_s_cagr,calibrated,no
Bangkok Dusit Medical,esg_s_today,calibrated,no
Bangkok Dusit Medical,esg_score_5yr_ago,calibrated,no
Bangkok Dusit Medical,esg_score_today,calibrated,no
Bangkok Dusit Medical,exec_turnover_12mo,calibrated,no
Bangkok Dusit Medical,green_capex_pct,calibrated,no
Bangkok Dusit Medical,green_capex_pct_trend,calibrated,no
Bangkok Dusit Medical,hires_6mo,calibrated,no
Bangkok Dusit Medical,hires_growth,calibrated,no
Bangkok Dusit Medical,hires_per_m_rev,calibrated,no
Bangkok Dusit Medical,hires_prev_6mo,calibrated,no
Bangkok Dusit Medical,insider_sell_ratio,calibrated,no
Bangkok Dusit Medical,labour_controversy_12mo,calibrated,no
Bangkok Dusit Medical,litigation_actions_12mo,calibrated,no
Bangkok Dusit Medical,pb_ratio,calibrated,no
Bangkok Dusit Medical,pe_ratio,calibrated,no
Bangkok Dusit Medical,renewable_pct,calibrated,no
Bangkok Dusit Medical,renewable_pct_trend,calibrated,no
Bangkok Dusit Medical,rev_growth_yoy,calibrated,no
Bangkok Dusit Medical,revenue_usd_b,calibrated,no
Bangkok Dusit Medical,say_do_confidence,calibrated,no
Bangkok Dusit Medical,say_do_gap,calibrated,no
Bangkok Dusit Medical,sector,calibrated,no
Bangkok Dusit Medical,sentiment_score,calibrated,no
Bangkok Dusit Medical,sentiment_trend,calibrated,no
Bangkok Dusit Medical,stated_commitments,calibrated,no
Bangkok Dusit Medical,ticker,calibrated,no
Keppel Ltd,ai_earnings_mentions,calibrated,no
Keppel Ltd,ai_job_pct,calibrated,no
Keppel Ltd,ai_patent_count,calibrated,no
Keppel Ltd,board_independence_pct,calibrated,no
Keppel Ltd,board_independence_pct_trend,calibrated,no
Keppel Ltd,claim_articles_12mo,calibrated,no
Keppel Ltd,claim_share,calibrated,no
Keppel Ltd,claims_source,calibrated,no
Keppel Ltd,company,calibrated,no
Keppel Ltd,company_stage,calibrated,no
Keppel Ltd,controversy_flags_12mo,calibrated,no
Keppel Ltd,controversy_flags_e,calibrated,no
Keppel Ltd,controversy_flags_g,calibrated,no
Keppel Ltd,controversy_flags_s,calibrated,no
Keppel Ltd,controversy_intensity_e,calibrated,no
Keppel Ltd,controversy_intensity_g,calibrated,no
Keppel Ltd,controversy_intensity_s,calibrated,no
Keppel Ltd,country,calibrated,no
Keppel Ltd,data_source,calibrated,no
Keppel Ltd,diversity_women_pct,calibrated,no
Keppel Ltd,diversity_women_pct_trend,calibrated,no
Keppel Ltd,emissions_intensity,calibrated,no
Keppel Ltd,emissions_intensity_trend,calibrated,no
Keppel Ltd,employee_sentiment_trend,calibrated,no
Keppel Ltd,env_fines_12mo,calibrated,no
Keppel Ltd,esg_cagr_5yr,calibrated,no
Keppel Ltd,esg_e_cagr,calibrated,no
Keppel Ltd,esg_e_today,calibrated,no
Keppel Ltd,esg_g_cagr,calibrated,no
Keppel Ltd,esg_g_today,calibrated,no
Keppel Ltd,esg_s_cagr,calibrated,no
Keppel Ltd,esg_s_today,calibrated,no
Keppel Ltd,esg_score_5yr_ago,calibrated,no
Keppel Ltd,esg_score_today,calibrated,no
Keppel Ltd,exec_turnover_12mo,calibrated,no
Keppel Ltd,green_capex_pct,calibrated,no
Keppel Ltd,green_capex_pct_trend,calibrated,no
Keppel Ltd,hires_6mo,calibrated,no
Keppel Ltd,hires_growth,calibrated,no
Keppel Ltd,hires_per_m_rev,calibrated,no
Keppel Ltd,hires_prev_6mo,calibrated,no
Keppel Ltd,insider_sell_ratio,calibrated,no
Keppel Ltd,labour_controversy_12mo,calibrated,no
Keppel Ltd,litigation_actions_12mo,calibrated,no
Keppel Ltd,pb_ratio,calibrated,no
Keppel Ltd,pe_ratio,calibrated,no
Keppel Ltd,renewable_pct,calibrated,no
Keppel Ltd,renewable_pct_trend,calibrated,no
Keppel Ltd,rev_growth_yoy,calibrated,no
Keppel Ltd,revenue_usd_b,calibrated,no
Keppel Ltd,say_do_confidence,calibrated,no
Keppel Ltd,say_do_gap,calibrated,no
Keppel Ltd,sector,calibrated,no
Keppel Ltd,sentiment_score,calibrated,no
Keppel Ltd,sentiment_trend,calibrated,no
Keppel Ltd,stated_commitments,calibrated,no
Keppel Ltd,ticker,calibrated,no
Sime Darby,ai_earnings_mentions,calibrated,no
Sime Darby,ai_job_pct,calibrated,no
Sime Darby,ai_patent_count,calibrated,no
Sime Darby,board_independence_pct,calibrated,no
Sime Darby,board_independence_pct_trend,calibrated,no
Sime Darby,claim_articles_12mo,calibrated,no
Sime Darby,claim_share,calibrated,no
Sime Darby,claims_source,calibrated,no
Sime Darby,company,calibrated,no
Sime Darby,company_stage,calibrated,no
Sime Darby,controversy_flags_12mo,calibrated,no
Sime Darby,controversy_flags_e,calibrated,no
Sime Darby,controversy_flags_g,calibrated,no
Sime Darby,controversy_flags_s,calibrated,no
Sime Darby,controversy_intensity_e,calibrated,no
Sime Darby,controversy_intensity_g,calibrated,no
Sime Darby,controversy_intensity_s,calibrated,no
Sime Darby,country,calibrated,no
Sime Darby,data_source,calibrated,no
Sime Darby,diversity_women_pct,calibrated,no
Sime Darby,diversity_women_pct_trend,calibrated,no
Sime Darby,emissions_intensity,calibrated,no
Sime Darby,emissions_intensity_trend,calibrated,no
Sime Darby,employee_sentiment_trend,calibrated,no
Sime Darby,env_fines_12mo,calibrated,no
Sime Darby,esg_cagr_5yr,calibrated,no
Sime Darby,esg_e_cagr,calibrated,no
Sime Darby,esg_e_today,calibrated,no
Sime Darby,esg_g_cagr,calibrated,no
Sime Darby,esg_g_today,calibrated,no
Sime Darby,esg_s_cagr,calibrated,no
Sime Darby,esg_s_today,calibrated,no
Sime Darby,esg_score_5yr_ago,calibrated,no
Sime Darby,esg_score_today,calibrated,no
Sime Darby,exec_turnover_12mo,calibrated,no
Sime Darby,green_capex_pct,calibrated,no
Sime Darby,green_capex_pct_trend,calibrated,no
Sime Darby,hires_6mo,calibrated,no
Sime Darby,hires_growth,calibrated,no
Sime Darby,hires_per_m_rev,calibrated,no
Sime Darby,hires_prev_6mo,calibrated,no
Sime Darby,insider_sell_ratio,calibrated,no
Sime Darby,labour_controversy_12mo,calibrated,no
Sime Darby,litigation_actions_12mo,calibrated,no
Sime Darby,pb_ratio,calibrated,no
Sime Darby,pe_ratio,calibrated,no
Sime Darby,renewable_pct,calibrated,no
Sime Darby,renewable_pct_trend,calibrated,no
Sime Darby,rev_growth_yoy,calibrated,no
Sime Darby,revenue_usd_b,calibrated,no
Sime Darby,say_do_confidence,calibrated,no
Sime Darby,say_do_gap,calibrated,no
Sime Darby,sector,calibrated,no
Sime Darby,sentiment_score,calibrated,no
Sime Darby,sentiment_trend,calibrated,no
Sime Darby,stated_commitments,calibrated,no
Sime Darby,ticker,calibrated,no
City Developments,ai_earnings_mentions,calibrated,no
City Developments,ai_job_pct,calibrated,no
City Developments,ai_patent_count,calibrated,no
City Developments,board_independence_pct,calibrated,no
City Developments,board_independence_pct_trend,calibrated,no
City Developments,claim_articles_12mo,calibrated,no
City Developments,claim_share,calibrated,no
City Developments,claims_source,calibrated,no
City Developments,company,calibrated,no
City Developments,company_stage,calibrated,no
City Developments,controversy_flags_12mo,calibrated,no
City Developments,controversy_flags_e,calibrated,no
City Developments,controversy_flags_g,calibrated,no
City Developments,controversy_flags_s,calibrated,no
City Developments,controversy_intensity_e,calibrated,no
City Developments,controversy_intensity_g,calibrated,no
City Developments,controversy_intensity_s,calibrated,no
City Developments,country,calibrated,no
City Developments,data_source,calibrated,no
City Developments,diversity_women_pct,calibrated,no
City Developments,diversity_women_pct_trend,calibrated,no
City Developments,emissions_intensity,calibrated,no
City Developments,emissions_intensity_trend,calibrated,no
City Developments,employee_sentiment_trend,calibrated,no
City Developments,env_fines_12mo,calibrated,no
City Developments,esg_cagr_5yr,calibrated,no
City Developments,esg_e_cagr,calibrated,no
City Developments,esg_e_today,calibrated,no
City Developments,esg_g_cagr,calibrated,no
City Developments,esg_g_today,calibrated,no
City Developments,esg_s_cagr,calibrated,no
City Developments,esg_s_today,calibrated,no
City Developments,esg_score_5yr_ago,calibrated,no
City Developments,esg_score_today,calibrated,no
City Developments,exec_turnover_12mo,calibrated,no
City Developments,green_capex_pct,calibrated,no
City Developments,green_capex_pct_trend,calibrated,no
City Developments,hires_6mo,calibrated,no
City Developments,hires_growth,calibrated,no
City Developments,hires_per_m_rev,calibrated,no
City Developments,hires_prev_6mo,calibrated,no
City Developments,insider_sell_ratio,calibrated,no
City Developments,labour_controversy_12mo,calibrated,no
City Developments,litigation_actions_12mo,calibrated,no
City Developments,pb_ratio,calibrated,no
City Developments,pe_ratio,calibrated,no
City Developments,renewable_pct,calibrated,no
City Developments,renewable_pct_trend,calibrated,no
City Developments,rev_growth_yoy,calibrated,no
City Developments,revenue_usd_b,calibrated,no
City Developments,say_do_confidence,calibrated,no
City Developments,say_do_gap,calibrated,no
City Developments,sector,calibrated,no
City Developments,sentiment_score,calibrated,no
City Developments,sentiment_trend,calibrated,no
City Developments,stated_commitments,calibrated,no
City Developments,ticker,calibrated,no
Ayala Land,ai_earnings_mentions,calibrated,no
Ayala Land,ai_job_pct,calibrated,no
Ayala Land,ai_patent_count,calibrated,no
Ayala Land,board_independence_pct,calibrated,no
Ayala Land,board_independence_pct_trend,calibrated,no
Ayala Land,claim_articles_12mo,calibrated,no
Ayala Land,claim_share,calibrated,no
Ayala Land,claims_source,calibrated,no
Ayala Land,company,calibrated,no
Ayala Land,company_stage,calibrated,no
Ayala Land,controversy_flags_12mo,calibrated,no
Ayala Land,controversy_flags_e,calibrated,no
Ayala Land,controversy_flags_g,calibrated,no
Ayala Land,controversy_flags_s,calibrated,no
Ayala Land,controversy_intensity_e,calibrated,no
Ayala Land,controversy_intensity_g,calibrated,no
Ayala Land,controversy_intensity_s,calibrated,no
Ayala Land,country,calibrated,no
Ayala Land,data_source,calibrated,no
Ayala Land,diversity_women_pct,calibrated,no
Ayala Land,diversity_women_pct_trend,calibrated,no
Ayala Land,emissions_intensity,calibrated,no
Ayala Land,emissions_intensity_trend,calibrated,no
Ayala Land,employee_sentiment_trend,calibrated,no
Ayala Land,env_fines_12mo,calibrated,no
Ayala Land,esg_cagr_5yr,calibrated,no
Ayala Land,esg_e_cagr,calibrated,no
Ayala Land,esg_e_today,calibrated,no
Ayala Land,esg_g_cagr,calibrated,no
Ayala Land,esg_g_today,calibrated,no
Ayala Land,esg_s_cagr,calibrated,no
Ayala Land,esg_s_today,calibrated,no
Ayala Land,esg_score_5yr_ago,calibrated,no
Ayala Land,esg_score_today,calibrated,no
Ayala Land,exec_turnover_12mo,calibrated,no
Ayala Land,green_capex_pct,calibrated,no
Ayala Land,green_capex_pct_trend,calibrated,no
Ayala Land,hires_6mo,calibrated,no
Ayala Land,hires_growth,calibrated,no
Ayala Land,hires_per_m_rev,calibrated,no
Ayala Land,hires_prev_6mo,calibrated,no
Ayala Land,insider_sell_ratio,calibrated,no
Ayala Land,labour_controversy_12mo,calibrated,no
Ayala Land,litigation_actions_12mo,calibrated,no
Ayala Land,pb_ratio,calibrated,no
Ayala Land,pe_ratio,calibrated,no
Ayala Land,renewable_pct,calibrated,no
Ayala Land,renewable_pct_trend,calibrated,no
Ayala Land,rev_growth_yoy,calibrated,no
Ayala Land,revenue_usd_b,calibrated,no
Ayala Land,say_do_confidence,calibrated,no
Ayala Land,say_do_gap,calibrated,no
Ayala Land,sector,calibrated,no
Ayala Land,sentiment_score,calibrated,no
Ayala Land,sentiment_trend,calibrated,no
Ayala Land,stated_commitments,calibrated,no
Ayala Land,ticker,calibrated,no
Central Pattana,ai_earnings_mentions,calibrated,no
Central Pattana,ai_job_pct,calibrated,no
Central Pattana,ai_patent_count,calibrated,no
Central Pattana,board_independence_pct,calibrated,no
Central Pattana,board_independence_pct_trend,calibrated,no
Central Pattana,claim_articles_12mo,calibrated,no
Central Pattana,claim_share,calibrated,no
Central Pattana,claims_source,calibrated,no
Central Pattana,company,calibrated,no
Central Pattana,company_stage,calibrated,no
Central Pattana,controversy_flags_12mo,calibrated,no
Central Pattana,controversy_flags_e,calibrated,no
Central Pattana,controversy_flags_g,calibrated,no
Central Pattana,controversy_flags_s,calibrated,no
Central Pattana,controversy_intensity_e,calibrated,no
Central Pattana,controversy_intensity_g,calibrated,no
Central Pattana,controversy_intensity_s,calibrated,no
Central Pattana,country,calibrated,no
Central Pattana,data_source,calibrated,no
Central Pattana,diversity_women_pct,calibrated,no
Central Pattana,diversity_women_pct_trend,calibrated,no
Central Pattana,emissions_intensity,calibrated,no
Central Pattana,emissions_intensity_trend,calibrated,no
Central Pattana,employee_sentiment_trend,calibrated,no
Central Pattana,env_fines_12mo,calibrated,no
Central Pattana,esg_cagr_5yr,calibrated,no
Central Pattana,esg_e_cagr,calibrated,no
Central Pattana,esg_e_today,calibrated,no
Central Pattana,esg_g_cagr,calibrated,no
Central Pattana,esg_g_today,calibrated,no
Central Pattana,esg_s_cagr,calibrated,no
Central Pattana,esg_s_today,calibrated,no
Central Pattana,esg_score_5yr_ago,calibrated,no
Central Pattana,esg_score_today,calibrated,no
Central Pattana,exec_turnover_12mo,calibrated,no
Central Pattana,green_capex_pct,calibrated,no
Central Pattana,green_capex_pct_trend,calibrated,no
Central Pattana,hires_6mo,calibrated,no
Central Pattana,hires_growth,calibrated,no
Central Pattana,hires_per_m_rev,calibrated,no
Central Pattana,hires_prev_6mo,calibrated,no
Central Pattana,insider_sell_ratio,calibrated,no
Central Pattana,labour_controversy_12mo,calibrated,no
Central Pattana,litigation_actions_12mo,calibrated,no
Central Pattana,pb_ratio,calibrated,no
Central Pattana,pe_ratio,calibrated,no
Central Pattana,renewable_pct,calibrated,no
Central Pattana,renewable_pct_trend,calibrated,no
Central Pattana,rev_growth_yoy,calibrated,no
Central Pattana,revenue_usd_b,calibrated,no
Central Pattana,say_do_confidence,calibrated,no
Central Pattana,say_do_gap,calibrated,no
Central Pattana,sector,calibrated,no
Central Pattana,sentiment_score,calibrated,no
Central Pattana,sentiment_trend,calibrated,no
Central Pattana,stated_commitments,calibrated,no
Central Pattana,ticker,calibrated,no
Vinamilk,ai_earnings_mentions,calibrated,no
Vinamilk,ai_job_pct,calibrated,no
Vinamilk,ai_patent_count,calibrated,no
Vinamilk,board_independence_pct,calibrated,no
Vinamilk,board_independence_pct_trend,calibrated,no
Vinamilk,claim_articles_12mo,calibrated,no
Vinamilk,claim_share,calibrated,no
Vinamilk,claims_source,calibrated,no
Vinamilk,company,calibrated,no
Vinamilk,company_stage,calibrated,no
Vinamilk,controversy_flags_12mo,calibrated,no
Vinamilk,controversy_flags_e,calibrated,no
Vinamilk,controversy_flags_g,calibrated,no
Vinamilk,controversy_flags_s,calibrated,no
Vinamilk,controversy_intensity_e,calibrated,no
Vinamilk,controversy_intensity_g,calibrated,no
Vinamilk,controversy_intensity_s,calibrated,no
Vinamilk,country,calibrated,no
Vinamilk,data_source,calibrated,no
Vinamilk,diversity_women_pct,calibrated,no
Vinamilk,diversity_women_pct_trend,calibrated,no
Vinamilk,emissions_intensity,calibrated,no
Vinamilk,emissions_intensity_trend,calibrated,no
Vinamilk,employee_sentiment_trend,calibrated,no
Vinamilk,env_fines_12mo,calibrated,no
Vinamilk,esg_cagr_5yr,calibrated,no
Vinamilk,esg_e_cagr,calibrated,no
Vinamilk,esg_e_today,calibrated,no
Vinamilk,esg_g_cagr,calibrated,no
Vinamilk,esg_g_today,calibrated,no
Vinamilk,esg_s_cagr,calibrated,no
Vinamilk,esg_s_today,calibrated,no
Vinamilk,esg_score_5yr_ago,calibrated,no
Vinamilk,esg_score_today,calibrated,no
Vinamilk,exec_turnover_12mo,calibrated,no
Vinamilk,green_capex_pct,calibrated,no
Vinamilk,green_capex_pct_trend,calibrated,no
Vinamilk,hires_6mo,calibrated,no
Vinamilk,hires_growth,calibrated,no
Vinamilk,hires_per_m_rev,calibrated,no
Vinamilk,hires_prev_6mo,calibrated,no
Vinamilk,insider_sell_ratio,calibrated,no
Vinamilk,labour_controversy_12mo,calibrated,no
Vinamilk,litigation_actions_12mo,calibrated,no
Vinamilk,pb_ratio,calibrated,no
Vinamilk,pe_ratio,calibrated,no
Vinamilk,renewable_pct,calibrated,no
Vinamilk,renewable_pct_trend,calibrated,no
Vinamilk,rev_growth_yoy,calibrated,no
Vinamilk,revenue_usd_b,calibrated,no
Vinamilk,say_do_confidence,calibrated,no
Vinamilk,say_do_gap,calibrated,no
Vinamilk,sector,calibrated,no
Vinamilk,sentiment_score,calibrated,no
Vinamilk,sentiment_trend,calibrated,no
Vinamilk,stated_commitments,calibrated,no
Vinamilk,ticker,calibrated,no
Indofood,ai_earnings_mentions,calibrated,no
Indofood,ai_job_pct,calibrated,no
Indofood,ai_patent_count,calibrated,no
Indofood,board_independence_pct,calibrated,no
Indofood,board_independence_pct_trend,calibrated,no
Indofood,claim_articles_12mo,calibrated,no
Indofood,claim_share,calibrated,no
Indofood,claims_source,calibrated,no
Indofood,company,calibrated,no
Indofood,company_stage,calibrated,no
Indofood,controversy_flags_12mo,calibrated,no
Indofood,controversy_flags_e,calibrated,no
Indofood,controversy_flags_g,calibrated,no
Indofood,controversy_flags_s,calibrated,no
Indofood,controversy_intensity_e,calibrated,no
Indofood,controversy_intensity_g,calibrated,no
Indofood,controversy_intensity_s,calibrated,no
Indofood,country,calibrated,no
Indofood,data_source,calibrated,no
